,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Date,MACD,Signal_Line,up,down,RSI,EMA10,EMA20,EMA50,EMA200,EMA250,EMA300,DMIN,DMIP,ADX14
05-10-2021,BAJFINANCE,EQ,7695.05,7683,7765,7634.1,7749.95,7724.2,7704.64,773243,5.95756E+14,74753,226772,0.2933,05-10-2021,176.1225337,214.9002156,29.15,0,60.93380823,7642.86358,7537.823862,7118.026038,6129.514791,5989.550829,5885.93395,0,0,37.06687002
06-10-2021,BAJFINANCE,EQ,7724.2,7810,7880.6,7685,7730,7735.15,7779.33,1764631,1.37276E+15,134494,747589,0.4237,06-10-2021,171.5886877,206.23791,10.95,0,61.34698314,7659.642929,7556.616827,7142.226978,6145.49126,6003.459985,5898.221099,0,115.6,35.62067553
07-10-2021,BAJFINANCE,EQ,7735.15,7845.9,7885,7738,7758,7747.9,7804.37,940550,7.3404E+14,67268,382768,0.407,07-10-2021,167.0981966,198.4099673,12.75,0,61.22326956,7675.689669,7574.834272,7165.978861,6161.435626,6017.359906,5910.511325,0,4.4,32.77768745
08-10-2021,BAJFINANCE,EQ,7747.9,7750,7829,7712,7730.5,7732.2,7775.52,756571,5.88273E+14,70918,240171,0.3174,08-10-2021,160.423331,190.81264,0,-15.7,60.17630738,7685.964275,7589.821485,7188.183612,6177.065122,6031.02397,5922.615568,26,0,30.85412947
11-10-2021,BAJFINANCE,EQ,7732.2,7773.9,7904.4,7752,7827,7817.1,7837.39,908648,7.12143E+14,65766,345628,0.3804,11-10-2021,160.1381988,184.6777518,84.9,0,50.14290111,7709.807134,7611.467058,7212.846999,6193.383877,6045.255652,5935.203505,0,75.4,28.36643581
12-10-2021,BAJFINANCE,EQ,7817.1,7810,7925,7750,7865,7855.75,7857.53,1099449,8.63895E+14,94610,371912,0.3383,12-10-2021,161.1730588,179.9768132,38.65,0,52.68691589,7736.342201,7634.7321,7238.058882,6209.924834,6059.681902,5947.964611,0,20.6,25.81011955
13-10-2021,BAJFINANCE,EQ,7855.75,7907.9,8010,7861.3,7935,7929.3,7935.12,1052438,8.35122E+14,79650,382485,0.3634,13-10-2021,166.0143531,177.1843212,73.55,0,51.34593993,7771.425437,7662.786185,7265.166377,6227.033044,6074.579257,5961.12963,0,85,22.31701612
14-10-2021,BAJFINANCE,EQ,7929.3,7969,7969,7812.35,7860.8,7862.9,7856.18,1134849,8.91558E+14,102871,672181,0.5923,14-10-2021,162.6186223,174.2711814,0,-66.4,53.20424159,7788.057176,7681.844644,7288.606911,6243.310327,6088.828825,5973.765978,48.95,0,19.88274906
18-10-2021,BAJFINANCE,EQ,7862.9,8050,8050,7800.8,7850,7865.55,7873.77,855098,6.73284E+14,78983,332210,0.3885,18-10-2021,158.3163418,171.0802135,2.65,0,53.23011704,7802.14678,7699.340392,7311.23213,6259.452016,6102.985965,5986.335972,0,81,18.2131538
19-10-2021,BAJFINANCE,EQ,7865.55,7890,7914.7,7671,7720.3,7739.3,7838.98,1244989,9.75944E+14,92653,675282,0.5424,19-10-2021,143.0702093,165.4782127,0,-126.25,60.21684737,7790.720093,7703.146069,7328.019105,6274.176871,6116.024324,5997.983573,129.8,0,20.37594451
20-10-2021,BAJFINANCE,EQ,7739.3,7741,7833.55,7575,7770,7761.35,7722.48,1102899,8.51711E+14,103398,412086,0.3736,20-10-2021,131.2537783,158.6333258,22.05,0,62.89925001,7785.380076,7708.689301,7345.012474,6288.974614,6129.134489,6009.700294,96,0,21.42787149
21-10-2021,BAJFINANCE,EQ,7761.35,7830,7830,7685,7750,7737.3,7742.27,639461,4.95088E+14,70128,306419,0.4792,21-10-2021,118.5816028,150.6229812,0,-24.05,54.19546502,7776.638244,7711.414129,7360.396298,6303.385812,6141.948557,6021.179362,0,0,21.5895237
22-10-2021,BAJFINANCE,EQ,7737.3,7756,7935,7665,7715.75,7710.2,7819.93,1517376,1.18658E+15,119184,606294,0.3996,22-10-2021,105.1400794,141.5264008,0,-27.1,63.26703942,7764.558563,7711.298498,7374.114091,6317.383963,6154.444584,6032.40209,0,105,22.79055876
25-10-2021,BAJFINANCE,EQ,7710.2,7750,7837.75,7350.5,7635,7646.65,7664.97,1169729,8.96594E+14,104466,403611,0.345,25-10-2021,88.34127816,130.8893763,0,-63.55,45.95114606,7743.120643,7705.141498,7384.801773,6330.610491,6166.334667,6043.12799,314.5,0,21.95625841
26-10-2021,BAJFINANCE,EQ,7646.65,7695,7894.95,7651.1,7880,7855.65,7791.46,1660575,1.29383E+15,130085,718129,0.4325,26-10-2021,90.84545065,122.8805912,209,0,58.45283262,7763.580526,7719.475641,7403.26641,6345.785013,6179.795347,6055.171325,0,57.2,20.54527953
27-10-2021,BAJFINANCE,EQ,7855.65,7870,7919.95,7461,7478,7482.15,7580.07,3112233,2.35909E+15,273116,1249140,0.4014,27-10-2021,61.97726156,110.6999252,0,-373.5,38.90448206,7712.411339,7696.873199,7406.359884,6357.092127,6190.172675,6064.652911,190.1,0,20.12862131
28-10-2021,BAJFINANCE,EQ,7482.15,7540,7596,7353.4,7460.85,7484.25,7486.47,1572302,1.1771E+15,140579,568362,0.3615,28-10-2021,38.82096229,96.32413265,2.1,0,38.32838992,7670.927459,7676.623371,7409.414398,6368.307629,6200.484048,6074.08545,107.6,0,21.02918129
29-10-2021,BAJFINANCE,EQ,7484.25,7480,7549.7,7313.05,7418.95,7400.2,7451.05,948334,7.06608E+14,93227,210766,0.2222,29-10-2021,13.53131514,79.76556915,0,-84.05,36.14125897,7621.704285,7650.297335,7409.053049,6378.575214,6210.043538,6082.896842,40.35,0,21.87741723
01-11-2021,BAJFINANCE,EQ,7400.2,7430,7500.2,7220,7416,7413.95,7372.17,1037314,7.64725E+14,107676,238958,0.2304,01-11-2021,-5.339847896,62.74448574,13.75,0,32.10846314,7583.930779,7627.788065,7409.245086,6388.877451,6219.636418,6091.741049,93.05,0,24.61079765
02-11-2021,BAJFINANCE,EQ,7413.95,7466.7,7555,7400.25,7460,7455.35,7467.97,687116,5.13136E+14,66760,166112,0.2418,02-11-2021,-16.76153007,46.84328258,41.4,0,32.27377369,7560.552455,7611.365392,7411.053122,6399.489118,6229.482741,6100.801574,0,54.8,27.2678861
03-11-2021,BAJFINANCE,EQ,7455.35,7486,7538.8,7451,7530,7516.25,7495.71,668704,5.01241E+14,61738,298547,0.4465,03-11-2021,-20.66100722,33.34242462,60.9,0,31.50660398,7552.497463,7602.306784,7415.17849,6410.601167,6239.735867,6110.206547,0,0,30.7284797
04-11-2021,BAJFINANCE,EQ,7516.25,7561,7569,7515,7515.5,7525.1,7534.43,94033,7.08485E+13,14411,38471,0.4091,04-11-2021,-22.77471715,22.11899627,8.85,0,34.05400302,7547.516106,7594.953757,7419.489138,6421.690707,6249.977812,6119.607832,0,30.2,33.55711853
08-11-2021,BAJFINANCE,EQ,7525.1,7543.9,7713.15,7486,7688,7673.65,7633.83,900301,6.87274E+14,83917,360973,0.4009,08-11-2021,-12.32107431,15.23098215,148.55,0,42.03800514,7570.449542,7602.448637,7429.45623,6434.148014,6261.321814,6129.933694,0,144.15,35.35992897
09-11-2021,BAJFINANCE,EQ,7673.65,7700,7754.4,7550,7570,7577.5,7623.37,800247,6.10058E+14,63423,364070,0.4549,09-11-2021,-11.66057266,9.852671189,0,-96.15,43.11489362,7571.731443,7600.072576,7435.261868,6445.52465,6271.809289,6139.552075,0,41.25,34.46682275
10-11-2021,BAJFINANCE,EQ,7577.5,7545,7610,7505,7570,7581.45,7566.45,464989,3.51832E+14,46921,147009,0.3162,10-11-2021,-10.69510188,5.743116575,3.95,0,42.2249114,7573.498453,7598.298998,7440.994736,6456.82739,6282.244674,6149.132792,45,0,34.48236052
11-11-2021,BAJFINANCE,EQ,7581.45,7570.2,7600.95,7410,7446,7452.7,7476.38,634400,4.74302E+14,78602,247962,0.3909,11-11-2021,-20.08745267,0.577002726,0,-128.75,38.72067216,7551.535098,7584.432426,7441.453766,6466.73657,6291.571011,6157.794368,95,0,35.25443229
12-11-2021,BAJFINANCE,EQ,7452.7,7500,7600.25,7453,7583.4,7579.1,7529.86,497128,3.7433E+14,48859,161838,0.3255,12-11-2021,-17.13402434,-2.965202688,126.4,0,45.18333456,7556.546899,7583.924576,7446.851658,6477.804863,6301.830206,6167.238259,0,0,36.07936629
15-11-2021,BAJFINANCE,EQ,7579.1,7579,7627.45,7490,7525,7534.25,7538.03,402518,3.03419E+14,44440,117472,0.2918,15-11-2021,-18.20260301,-6.012682753,0,-44.85,45.81284458,7552.492917,7579.193664,7450.279044,6488.316755,6311.650284,6176.321394,0,27.2,36.91692076
16-11-2021,BAJFINANCE,EQ,7534.25,7525,7650,7500.75,7538,7555.7,7596.98,598049,4.54337E+14,64412,177258,0.2964,16-11-2021,-17.12126034,-8.23439827,21.45,0,37.01121552,7553.076023,7576.956172,7454.413199,6498.937484,6321.563031,6185.4867,0,22.55,38.49043343
17-11-2021,BAJFINANCE,EQ,7555.7,7528,7692,7521.25,7608.6,7607.65,7632.84,645574,4.92756E+14,68236,213775,0.3311,17-11-2021,-11.93478092,-8.9744748,51.95,0,57.53210899,7562.998564,7579.879394,7460.422485,6509.969449,6331.810736,6194.93629,0,42,36.49075262
18-11-2021,BAJFINANCE,EQ,7607.65,7620,7697.7,7440,7465,7484.95,7549.7,772539,5.83244E+14,82127,225382,0.2917,18-11-2021,-17.52332518,-10.68424488,0,-122.7,50.03669917,7548.807916,7570.838499,7461.384348,6519.670748,6340.999096,6203.50781,81.25,0,33.95465948
22-11-2021,BAJFINANCE,EQ,7484.95,7492,7514.5,6990.05,7065.7,7058.3,7131.61,1935243,1.38014E+15,217304,878981,0.4542,22-11-2021,-55.7368761,-19.69477112,0,-426.65,36.81246625,7459.624659,7522.025309,7445.577119,6525.030243,6346.714641,6209.187492,449.95,0,33.84555184
23-11-2021,BAJFINANCE,EQ,7058.3,7000,7178,6924.1,7110.7,7114.3,7097.9,1187589,8.42938E+14,125975,418062,0.352,23-11-2021,-80.5738533,-31.87058755,56,0,38.80691793,7396.838357,7483.194327,7432.585859,6530.893624,6352.830859,6215.201529,65.95,0,32.77869022
24-11-2021,BAJFINANCE,EQ,7114.3,7160,7319.8,7066,7125,7177.3,7209,1099380,7.92543E+14,109496,398311,0.3623,24-11-2021,-94.08916189,-44.31430242,63,0,39.77870088,7356.922292,7454.061534,7422.574649,6537.325528,6359.400335,6221.59421,0,141.8,31.26875015
25-11-2021,BAJFINANCE,EQ,7177.3,7150,7205,7086.8,7142.65,7125.8,7143.27,615486,4.39658E+14,66577,148649,0.2415,25-11-2021,-107.7140998,-56.9942619,0,-51.5,35.54691838,7314.900057,7422.798531,7410.936428,6543.180996,6365.507105,6227.602221,0,0,29.08912083
26-11-2021,BAJFINANCE,EQ,7125.8,7021,7047.9,6775,6780,6807.05,6877.27,1689082,1.16163E+15,197357,722597,0.4278,26-11-2021,-142.5887481,-74.11315914,0,-318.75,28.38045344,7222.563683,7364.155814,7387.254607,6545.806558,6369.025375,6231.452373,311.8,0,28.61957108
29-11-2021,BAJFINANCE,EQ,6807.05,6767,6980,6678.3,6910,6905.75,6865.92,1491815,1.02427E+15,160192,448254,0.3005,29-11-2021,-160.4137432,-91.37327594,98.7,0,26.16401788,7164.961195,7320.498117,7368.372073,6549.388085,6373.302065,6235.932756,96.7,0,29.95838316
30-11-2021,BAJFINANCE,EQ,6905.75,6910,7199.8,6849.25,6983,6997.25,7047.95,2195539,1.54741E+15,178023,917065,0.4177,30-11-2021,-165.251973,-106.1490154,91.5,0,31.93661862,7134.468251,7289.712582,7353.818267,6553.844422,6378.273762,6240.991342,0,219.8,30.75818589
01-12-2021,BAJFINANCE,EQ,6997.25,7032.2,7107.7,6951,7050,7038.7,7034.68,1136768,7.9968E+14,100822,327006,0.2877,01-12-2021,-163.8528428,-117.6897809,41.45,0,33.48948985,7117.055842,7265.806622,7341.460688,6558.668856,6383.536122,6246.291732,0,0,31.64292172
02-12-2021,BAJFINANCE,EQ,7038.7,7090,7210,7022.4,7190,7180.5,7120.47,847704,6.03605E+14,78637,275262,0.3247,02-12-2021,-149.5777085,-124.0673664,141.8,0,41.78487354,7128.591143,7257.682182,7335.148504,6564.85623,6389.886432,6252.499096,0,102.3,31.24699973
03-12-2021,BAJFINANCE,EQ,7180.5,7160,7233.8,7055,7085,7069.25,7138.12,816411,5.82764E+14,82555,273757,0.3353,03-12-2021,-145.563541,-128.3666013,0,-111.25,34.47046998,7117.801844,7239.73626,7324.721111,6569.875074,6395.299688,6257.926012,0,23.8,29.88227317
06-12-2021,BAJFINANCE,EQ,7069.25,7069.25,7095.9,6938.1,6951,6951.75,6983.22,858253,5.99337E+14,75685,333206,0.3882,06-12-2021,-150.1329136,-132.7198638,0,-117.5,33.00956715,7087.6106,7212.308997,7310.094793,6573.674824,6399.733555,6262.536138,116.9,0,30.64589981
07-12-2021,BAJFINANCE,EQ,6951.75,7048,7170,6958,7099,7103.15,7097.56,1079608,7.66259E+14,98653,364124,0.3373,07-12-2021,-139.9244971,-134.1607904,151.4,0,37.73011957,7090.435945,7201.912902,7301.979311,6578.943234,6405.338467,6268.121612,0,74.1,30.78103299
08-12-2021,BAJFINANCE,EQ,7103.15,7120,7386.35,7120,7360,7361.5,7298.88,1402691,1.02381E+15,129056,405234,0.2889,08-12-2021,-109.722752,-129.2731827,258.35,0,43.99795177,7139.720319,7217.111673,7304.313456,6586.729869,6412.957284,6275.386585,0,216.35,31.89411442
09-12-2021,BAJFINANCE,EQ,7361.5,7400,7468.1,7337,7434,7440.3,7416.65,1076950,7.98736E+14,83232,312993,0.2906,09-12-2021,-78.52397448,-119.1233411,78.8,0,48.88744923,7194.37117,7238.367704,7309.646262,6595.223104,6421.143281,6283.126874,0,81.75,32.50090195
10-12-2021,BAJFINANCE,EQ,7440.3,7374,7467,7360,7436.65,7452.5,7412.53,679145,5.03418E+14,71138,272293,0.4009,10-12-2021,-52.21240834,-105.7411545,12.2,0,62.3790981,7241.303685,7258.761256,7315.248369,6603.753222,6429.361263,6290.896795,0,0,31.27282616
13-12-2021,BAJFINANCE,EQ,7452.5,7470,7477,7199,7230,7218.75,7283.94,1298599,9.45891E+14,134075,590793,0.4549,13-12-2021,-49.64964389,-94.52285241,0,-233.75,52.95064832,7237.203015,7254.95066,7311.464119,6609.872593,6435.651213,6297.061932,161,0,29.63766297
14-12-2021,BAJFINANCE,EQ,7218.75,7180,7180,7035,7073.05,7065.9,7086.52,1276481,9.04581E+14,119348,570930,0.4473,14-12-2021,-59.26913449,-87.47210882,0,-152.85,47.00505431,7206.057012,7236.945836,7301.834154,6614.410179,6440.673116,6302.170491,164,0,28.50606626
15-12-2021,BAJFINANCE,EQ,7065.9,7072.5,7072.5,6831,6859,6847.25,6908.79,1817528,1.25569E+15,148378,844757,0.4648,15-12-2021,-83.57250594,-86.69218825,0,-218.65,43.1288389,7140.819373,7199.831947,7284.007324,6616.726993,6443.912772,6305.792282,204,0,28.12721179
16-12-2021,BAJFINANCE,EQ,6847.25,6945,7063.45,6932.9,7045,7028.85,7008.04,1768318,1.23924E+15,130718,477435,0.27,16-12-2021,-87.17460601,-86.7886718,181.6,0,55.86834586,7120.461306,7183.547952,7274.001155,6620.82772,6448.573627,6310.596652,0,0,25.18141344
17-12-2021,BAJFINANCE,EQ,7028.85,7000,7025,6865,6900,6901.1,6941.87,1680511,1.16659E+15,101409,713477,0.4246,17-12-2021,-99.19420457,-89.26977835,0,-127.75,49.87883368,7080.577432,7156.648147,7259.37758,6623.616499,6452.179415,6314.520262,67.9,0,20.82371802
20-12-2021,BAJFINANCE,EQ,6901.1,6850,6864.85,6492.6,6630,6634.15,6611.36,2226319,1.4719E+15,250157,872342,0.3918,20-12-2021,-128.7760074,-97.17102416,0,-266.95,41.33123239,6999.408808,7106.886418,7234.858851,6623.72131,6453.629379,6316.644048,372.4,0,20.38138782
21-12-2021,BAJFINANCE,EQ,6634.15,6725.15,6750,6540,6587,6577.55,6659.2,1375591,9.16034E+14,143587,474885,0.3452,21-12-2021,-155.0002004,-108.7368594,0,-56.6,39.06942568,6922.707206,7056.473426,7209.082034,6623.261894,6454.616795,6318.377642,0,0,20.05634428
22-12-2021,BAJFINANCE,EQ,6577.55,6635,6790.75,6623.8,6770,6771.2,6729.42,1267898,8.53222E+14,119602,376233,0.2967,22-12-2021,-158.3319732,-118.6558822,193.65,0,40.5311618,6895.160442,7029.304528,7191.910189,6624.733914,6457.13937,6321.386428,0,40.75,21.04363534
23-12-2021,BAJFINANCE,EQ,6771.2,6840,6993.5,6838.25,6918.5,6917.75,6916.56,1339399,9.26404E+14,98749,389131,0.2905,23-12-2021,-147.4473853,-124.4141828,146.55,0,46.55148866,6899.267634,7018.680288,7181.158809,6627.649497,6460.809574,6325.348977,0,202.75,21.09775528
24-12-2021,BAJFINANCE,EQ,6917.75,6984.9,6987.95,6757.6,6850,6852,6842.48,980774,6.71092E+14,73957,178040,0.1815,24-12-2021,-142.4842764,-128.0282015,0,-65.75,47.67466256,6890.673519,7002.805975,7168.250621,6629.881841,6463.926629,6328.848319,80.65,0,20.52768929
27-12-2021,BAJFINANCE,EQ,6852,6751,6908.8,6654.05,6895.05,6890.75,6799.1,912360,6.20323E+14,76010,115969,0.1271,27-12-2021,-133.8808803,-129.1987373,38.75,0,44.7741364,6890.687424,6992.133977,7157.368243,6632.477544,6467.327612,6332.581885,103.55,0,20.95977629
28-12-2021,BAJFINANCE,EQ,6890.75,6980,6980,6861.75,6904,6906.65,6924.52,862464,5.97215E+14,81075,189620,0.2199,28-12-2021,-124.3462437,-128.2282386,15.9,0,37.29291801,6893.589711,6983.992646,7147.536155,6635.205628,6470.828189,6336.396292,0,71.2,23.15433851
29-12-2021,BAJFINANCE,EQ,6906.65,6884.9,6949.95,6853.05,6906,6911.65,6916.26,532379,3.68207E+14,50265,122129,0.2294,29-12-2021,-115.0601751,-125.5946259,5,0,34.59599639,6896.8734,6977.10287,7138.285718,6637.956318,6474.340714,6340.218575,8.7,0,26.57165042
30-12-2021,BAJFINANCE,EQ,6911.65,6899.9,6944.95,6856.9,6869.25,6871.1,6893.66,658992,4.54286E+14,57496,224988,0.3414,30-12-2021,-109.7082961,-122.4173599,0,-40.55,33.33428883,6892.187327,6967.007359,7127.807847,6640.276156,6477.502142,6343.746027,0,0,29.34871984
31-12-2021,BAJFINANCE,EQ,6871.1,6882,6999,6875.55,6968.05,6977.3,6953.92,769907,5.35387E+14,69370,222768,0.2893,31-12-2021,-95.79319659,-117.0925272,106.2,0,42.53285913,6907.662359,6967.98761,7121.905578,6643.629627,6481.484595,6347.955688,0,54.05,31.84483313
03-01-2022,BAJFINANCE,EQ,6977.3,6975,7243.95,6975,7225,7219.6,7135.31,1269725,9.05988E+14,98044,448444,0.3532,03-01-2022,-64.47061783,-106.5681454,242.3,0,54.50416129,6964.378293,6991.950695,7125.736732,6649.360675,6487.365993,6353.747344,0,244.95,32.34264895
04-01-2022,BAJFINANCE,EQ,7219.6,7250,7375,7235.5,7359.95,7343,7296.71,959173,6.99881E+14,77280,251932,0.2627,04-01-2022,-29.35155335,-91.12482696,123.4,0,65.38688352,7033.218604,7025.383962,7134.25686,6656.262559,6494.183794,6360.320452,0,131.05,31.56566019
05-01-2022,BAJFINANCE,EQ,7343,7469.9,7691.15,7415,7665,7670.8,7585.02,2583262,1.95941E+15,198560,679167,0.2629,05-01-2022,24.64716159,-67.97042925,327.8,0,68.26679566,7149.142494,7086.852156,7155.297767,6666.357459,6503.559222,6369.027957,0,316.15,33.24917201
06-01-2022,BAJFINANCE,EQ,7670.8,7525,7779.35,7521,7729.95,7748.25,7676.58,1535986,1.17911E+15,127550,422371,0.275,06-01-2022,72.85131533,-39.80608034,77.45,0,74.81618186,7258.071131,7149.842427,7178.550796,6677.122559,6513.477077,6378.192223,0,88.2,35.66005984
07-01-2022,BAJFINANCE,EQ,7748.25,7763.95,7785,7585,7650,7659.35,7669.54,1165951,8.9423E+14,114923,348037,0.2985,07-01-2022,102.6961501,-11.30563424,0,-88.9,83.52956567,7331.030926,7198.366958,7197.405667,6686.895966,6522.607538,6386.704899,0,5.65,38.10785997
10-01-2022,BAJFINANCE,EQ,7659.35,7686,7759,7669.75,7721,7731.3,7732.08,639060,4.94126E+14,59369,222125,0.3476,10-01-2022,130.6481301,17.08511863,71.95,0,87.35874105,7403.807121,7249.122486,7218.3427,6697.288046,6532.238554,6395.639086,0,0,40.5556601
11-01-2022,BAJFINANCE,EQ,7731.3,7739,7759.95,7571,7662.3,7669.85,7652.14,1037912,7.94225E+14,110618,381965,0.368,11-01-2022,146.1569676,42.89948843,0,-61.45,81.82301073,7452.178554,7289.191773,7236.048868,6706.96528,6541.303187,6404.105604,98.75,0,41.68844391
12-01-2022,BAJFINANCE,EQ,7669.85,7726,7869,7691.8,7774.4,7774.5,7792.12,1458404,1.13641E+15,161132,619459,0.4248,12-01-2022,164.990308,67.31765234,104.65,0,81.26710704,7510.782453,7335.411604,7257.164599,6717.587516,6551.129456,6413.211214,0,109.05,43.68086473
13-01-2022,BAJFINANCE,EQ,7774.5,7828,7849.55,7774,7803,7808.35,7808.26,616374,4.81281E+14,72924,207512,0.3367,13-01-2022,180.5658275,89.96728737,33.85,0,85.7340358,7564.885643,7380.453356,7278.779713,6728.440874,6561.14715,6422.481239,0,0,46.51346308
14-01-2022,BAJFINANCE,EQ,7808.35,7775,7846.1,7728.5,7820,7832.2,7803.67,569635,4.44524E+14,61554,141273,0.248,14-01-2022,192.6137037,110.4965706,23.85,0,85.57339883,7613.488254,7423.476846,7300.482469,6739.423552,6571.275061,6431.848141,45.5,0,49.21553167
17-01-2022,BAJFINANCE,EQ,7832.2,7819.5,7910,7801.55,7849.3,7852.6,7865.82,679774,5.34698E+14,66198,205248,0.3019,17-01-2022,201.4852455,128.6943056,20.4,0,85.62229335,7656.963117,7464.345718,7322.134137,6750.499934,6581.484821,6441.288353,0,63.9,50.99555827
18-01-2022,BAJFINANCE,EQ,7852.6,7899.95,7945,7716.05,7770,7744,7845.63,1130024,8.86575E+14,111720,319859,0.2831,18-01-2022,197.4765076,142.450746,0,-108.6,79.07569777,7672.788004,7490.979459,7338.677896,6760.385507,6590.747891,6449.944244,85.5,0,51.39854678
19-01-2022,BAJFINANCE,EQ,7744,7850,8045,7473,7590,7571.8,7741.33,5000317,3.87091E+15,389986,1370015,0.274,19-01-2022,178.3485618,149.6303092,0,-172.2,72.41522713,7654.426549,7498.676653,7347.81994,6768.459283,6598.565039,6457.398435,243.05,0,49.89667597
20-01-2022,BAJFINANCE,EQ,7571.8,7610,7650,7401,7534,7530.25,7509.58,2910383,2.18557E+15,172339,1568433,0.5389,20-01-2022,158.0152874,151.3073048,0,-41.55,68.45196383,7631.848995,7501.683639,7354.97406,6776.03929,6605.988823,6464.527017,72,0,48.56633516
21-01-2022,BAJFINANCE,EQ,7530.25,7402.5,7499,7305.85,7372.85,7373.75,7408.26,1370450,1.01527E+15,174296,499980,0.3648,21-01-2022,127.7995848,146.6057608,0,-156.5,55.45644402,7584.921905,7489.499483,7355.710371,6781.98666,6612.106442,6470.568366,95.15,0,47.8566888
24-01-2022,BAJFINANCE,EQ,7373.75,7350,7350,6817.7,6904.75,6931.75,7016.98,2502582,1.75606E+15,285198,914747,0.415,24-01-2022,67.41064872,130.7667384,0,-442,38.12205759,7466.163377,7436.380484,7339.084474,6783.476843,6614.653403,6473.632696,488.15,0,49.55420268
25-01-2022,BAJFINANCE,EQ,6931.75,6900,6996,6752.2,6949.75,6963.75,6893.1,2525934,1.74115E+15,235372,1074069,0.4252,25-01-2022,21.88187376,108.9897655,32,0,25.37011879,7374.81549,7391.368057,7324.365475,6785.270606,6617.435049,6476.889289,65.5,0,52.28388994
27-01-2022,BAJFINANCE,EQ,6963.75,6823.6,6902.35,6708.1,6870,6837,6827.06,1761028,1.20226E+15,180829,623641,0.3541,27-01-2022,-24.14929607,82.36195316,0,-126.75,19.31094871,7277.030855,7338.571099,7305.253103,6785.785326,6619.184571,6479.282051,44.1,0,55.19293457
28-01-2022,BAJFINANCE,EQ,6837,6961.05,7045.6,6845,6848,6867.25,6967.48,1467522,1.02249E+15,147835,572016,0.3898,28-01-2022,-57.52529185,54.38450416,30.25,0,22.22650771,7202.525245,7293.683376,7288.076511,6786.59592,6621.161188,6481.859912,0,143.25,54.33079253
31-01-2022,BAJFINANCE,EQ,6867.25,6979.9,7075.9,6930.1,7003.9,7000.25,7008.31,1251249,8.76914E+14,117386,395981,0.3165,31-01-2022,-72.4093308,29.02573716,133,0,25.41945462,7165.747928,7265.73734,7276.789197,6788.721831,6624.181816,6485.304364,0,30.3,53.25101641
01-02-2022,BAJFINANCE,EQ,7000.25,7075.9,7115.8,6886,7077,7014.6,7030.43,1383449,9.72624E+14,124806,426223,0.3081,01-02-2022,-82.10070797,6.800448137,14.35,0,27.24747387,7138.266487,7241.819498,7266.507268,6790.969375,6627.292717,6488.821278,44.1,0,52.97882878
02-02-2022,BAJFINANCE,EQ,7014.6,7100,7280,7095,7248,7247.45,7224.19,1339821,9.67912E+14,134135,434862,0.3246,02-02-2022,-70.18311792,-8.596265075,232.85,0,33.19516628,7158.118034,7242.355736,7265.759924,6795.511471,6632.23421,6493.862001,0,164.2,52.53379687
03-02-2022,BAJFINANCE,EQ,7247.45,7253,7287.05,7100,7105,7110.65,7158.23,839856,6.01188E+14,103058,351385,0.4184,03-02-2022,-70.95898762,-21.06880958,0,-136.8,29.12452875,7149.487483,7229.812333,7259.677182,6798.647178,6636.046288,6497.96026,0,7.05,51.31382792
04-02-2022,BAJFINANCE,EQ,7110.65,7090,7188.4,7055,7148,7158.4,7130.87,823208,5.87019E+14,87401,249249,0.3028,04-02-2022,-66.9490965,-30.24486697,47.75,0,30.12389381,7151.10794,7223.011158,7255.705528,6802.226808,6640.208469,6502.348564,45,0,49.50700316
07-02-2022,BAJFINANCE,EQ,7158.4,7165,7165,6881,6921,6930.6,6980.81,1183012,8.25838E+14,131834,397985,0.3364,07-02-2022,-81.21657101,-40.43920778,0,-227.8,25.76745164,7111.015588,7195.162476,7242.956291,6803.504153,6642.522345,6505.194088,174,0,48.4858316
08-02-2022,BAJFINANCE,EQ,6930.6,7000,7147,6914.7,7043,7055,7023.74,1640542,1.15227E+15,148923,446140,0.2719,08-02-2022,-81.5456001,-48.66048624,124.4,0,32.04045459,7100.830935,7181.813669,7235.585456,6806.006599,6645.80902,6508.847284,0,0,48.0784904
09-02-2022,BAJFINANCE,EQ,7055,7128.55,7157.9,7070,7107.55,7117.35,7116.89,649166,4.62004E+14,61527,191427,0.2949,09-02-2022,-75.90030265,-54.10844952,62.35,0,37.43467802,7103.834402,7175.674272,7230.948772,6809.104543,6649.566319,6512.890491,0,10.9,48.95203352
10-02-2022,BAJFINANCE,EQ,7117.35,7135,7240,7065,7135.05,7137,7154.47,1244200,8.90159E+14,132389,471759,0.3792,10-02-2022,-69.04486673,-57.09573296,19.65,0,38.99353466,7109.86451,7171.991008,7227.264506,6812.367185,6653.450252,6517.037398,0,82.1,49.64044696
11-02-2022,BAJFINANCE,EQ,7137,7040,7079.95,6921.05,6995,7011.6,7001.64,1276461,8.93732E+14,137055,523614,0.4102,11-02-2022,-72.89038142,-60.25466266,0,-125.4,39.68439343,7091.998236,7156.715674,7218.807075,6814.349601,6656.304035,6520.323529,143.95,0,52.05722207
14-02-2022,BAJFINANCE,EQ,7011.6,6810,6930,6744.05,6760,6785.95,6844.88,1169766,8.00691E+14,128452,406186,0.3472,14-02-2022,-93.07315924,-66.81836197,0,-225.65,45.26315789,7036.353102,7121.404657,7201.832287,6814.067018,6657.337071,6522.088488,177,0,51.39665231
